Field,Career,GPA,Extracurricular_Activities,Internships,Projects,Leadership_Positions,Field_Specific_Courses,Research_Experience,Coding_Skills,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Industry_Certifications,Overall_Skills,Performance_Level
Physics,Fluid Mechanics Engineer,3.5380975306213425,8.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.142857142857143,Excellent
Engineering,Landscape Architect,3.774758950102784,4.0,2.0,1.0,0.0,9.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,2.142857142857143,Excellent
Law,Cybersecurity Analyst,4.041456751520527,2.0,2.0,0.0,0.0,8.0,0.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,0.0,3.142857142857143,
Law,Web Developer,4.309121407138738,1.0,0.0,2.0,0.0,7.0,0.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,0.0,3.4285714285714284,
Art,Forensic Psychologist,4.019677437743644,4.0,2.0,4.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,2.0,3.0,4.0,0.0,2.142857142857143,
Business,Manager,3.526214471937592,0.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,Excellent
Physics,Teacher,3.6887800355439992,6.0,0.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.5714285714285714,Excellent
Education,Financial Advisor,4.749974280947022,2.0,2.0,4.0,0.0,9.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,0.0,2.857142857142857,
Business,Data Scientist,2.83607220311528,2.0,0.0,4.0,0.0,6.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,2.4285714285714284,Average
Computer Science,Teacher,3.057460725418918,4.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,2.0,Good
Education,Nurse,3.7154412359158826,8.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,1.5714285714285714,Excellent
Marketing,Accountant,2.7152045048672773,8.0,0.0,2.0,1.0,8.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,1.7142857142857142,Average
Medicine,Special Education Teacher,3.6018315713812603,3.0,0.0,4.0,0.0,9.0,1.0,4.0,4.0,3.0,3.0,2.0,0.0,2.0,0.0,2.5714285714285716,Excellent
Business,Judge,3.914406615647868,7.0,2.0,3.0,1.0,6.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,0.0,2.7142857142857144,Excellent
Chemistry,Education Administrator,3.4650159518620014,1.0,2.0,4.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.5714285714285716,Good
Marketing,Biotechnologist,4.922019861486525,3.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.2857142857142858,
Psychology,Biomedical Engineer,3.4462187713925028,4.0,0.0,4.0,1.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,Good
Music,Financial Advisor,4.213013268152564,6.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,0.0,2.5714285714285716,
Finance,Brand Manager,3.8570257686664,9.0,1.0,4.0,1.0,8.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,1.4285714285714286,Excellent
Chemistry,Accountant,3.879521113869933,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,Excellent
Business,Counselor,3.912827295161717,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,1.5714285714285714,Excellent
Engineering,Accountant,3.7277095993380978,9.0,2.0,4.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.1428571428571428,Excellent
Finance,Aerospace Engineer,2.865384627217137,5.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.5714285714285714,Average
Business,Art Director,2.852179223684222,5.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,0.0,2.5714285714285716,Average
Chemistry,Legal Analyst,4.167770153519452,0.0,0.0,4.0,1.0,6.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.8571428571428572,
Psychology,Art Director,3.333591254457648,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,0.0,0.0,2.7142857142857144,Good
Chemistry,Judge,4.822060597628278,8.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.2857142857142856,
Music,Surgeon,2.559761605568004,8.0,1.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,3.0,Average
Biology,Nuclear Physicist,3.2723454518096373,7.0,0.0,2.0,1.0,9.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,0.0,2.2857142857142856,Good
Physics,Music Teacher,4.777117066152379,7.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,1.8571428571428572,
Finance,Art Therapist,3.5828908468325302,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,1.5714285714285714,Excellent
Music,Animator,2.825947578174759,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,1.7142857142857142,Average
Physics,Financial Controller,3.63442743482389,5.0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,1.4285714285714286,Excellent
Music,Dentist,3.597711578458951,1.0,0.0,3.0,1.0,9.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,Excellent
Engineering,Digital Marketing Specialist,4.759393624951256,5.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,2.5714285714285716,
Physics,Analytical Chemist,4.979628731080874,1.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,1.4285714285714286,
Business,Special Education Teacher,3.2309056096476128,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.1428571428571428,Good
Physics,Physical Chemist,3.06871519070692,4.0,2.0,1.0,0.0,8.0,1.0,0.0,1.0,3.0,4.0,4.0,3.0,2.0,0.0,2.4285714285714284,Good
Computer Science,Organic Chemist,4.385267302220215,8.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.7142857142857142,
Psychology,Graphic Designer,3.1112865329429678,9.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.8571428571428572,Good
Psychology,Teacher,3.1777072920576157,9.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,1.5714285714285714,Good
Music,Accountant,3.186166190453796,6.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,Good
Finance,Investment Banker,4.694845807633398,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,0.0,2.2857142857142856,
Psychology,Physicist,3.579184643070281,9.0,2.0,4.0,1.0,3.0,1.0,3.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,2.2857142857142856,Excellent
Computer Science,Astronomer,3.3811934120705183,8.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,1.4285714285714286,Good
Chemistry,Chemist,3.184802318184934,2.0,1.0,4.0,1.0,9.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.4285714285714286,Good
Law,AI Researcher,4.0641559956946125,3.0,1.0,4.0,0.0,7.0,0.0,3.0,4.0,3.0,0.0,2.0,3.0,4.0,0.0,2.7142857142857144,
Computer Science,Musician,4.640988993428207,7.0,0.0,2.0,0.0,4.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,1.5714285714285714,
Physics,Investment Banker,2.967340406724677,0.0,2.0,3.0,1.0,8.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,1.5714285714285714,Average
Biology,Quantum Physicist,4.052851071503724,5.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,4.0,2.0,0.0,2.2857142857142856,
Physics,Financial Advisor,3.773490778845944,6.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,4.0,0.0,1.8571428571428572,Excellent
Art,Cybersecurity Analyst,3.6032537368060256,2.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,2.4285714285714284,Excellent
Law,Inorganic Chemist,2.5738029971080167,7.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,Average
Psychology,Legal Secretary,3.3552742133333178,6.0,1.0,1.0,1.0,6.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,3.0,1.0,1.8571428571428572,Good
Physics,Fluid Mechanics Engineer,4.294458779343851,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,2.857142857142857,
Law,Curriculum Developer,4.554656987024955,6.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,
Art,Dentist,3.2066156028287933,8.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.2857142857142858,Good
Chemistry,Microbiologist,3.7175275839576782,2.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,1.7142857142857142,Excellent
Law,Data Scientist,3.051570718338155,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,Good
Biology,School Counselor,3.009838061294767,3.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,0.0,3.2857142857142856,Good
Art,Art Therapist,3.7366915086351935,4.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,1.5714285714285714,Excellent
Computer Science,Biologist,2.6913492533949643,1.0,2.0,0.0,0.0,9.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,0.0,0.0,2.2857142857142856,Average
Music,Artist,3.256563365162714,7.0,2.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.2857142857142856,Good
Finance,Human Resources Specialist,3.844125835899805,2.0,0.0,2.0,0.0,5.0,1.0,2.0,4.0,3.0,3.0,0.0,1.0,4.0,0.0,2.4285714285714284,Excellent
Marketing,Clinical Psychologist,3.554802513002984,2.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,0.0,2.2857142857142856,Excellent
Law,Artist,2.6456263233603416,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,2.2857142857142856,Average
Art,Counselor,3.326037086508028,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,1.7142857142857142,Good
Physics,Musician,4.14980213602708,5.0,0.0,2.0,1.0,9.0,0.0,4.0,0.0,3.0,4.0,1.0,3.0,4.0,0.0,2.7142857142857144,
Psychology,Investment Banker,3.178512414956612,6.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,2.7142857142857144,Good
Architecture,Paralegal,3.544973055351676,8.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,2.0,0.0,2.0,Excellent
Psychology,Lawyer,4.315489523516352,2.0,2.0,4.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.7142857142857143,
Music,Microbiologist,4.8600279339188255,0.0,0.0,2.0,0.0,9.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.4285714285714286,
Engineering,Biochemist,2.511181866803874,6.0,1.0,1.0,1.0,9.0,0.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,2.142857142857143,Average
Medicine,Chemical Engineer,2.556990115442308,6.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,3.0,0.0,4.0,1.0,2.7142857142857144,Average
Art,Actuary,3.579782942880583,9.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,1.5714285714285714,Excellent
Computer Science,Mechanical Engineer,2.6303284224804697,1.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,1.5714285714285714,Average
Biology,Doctor,4.634125412585611,4.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.142857142857143,
Engineering,Game Developer,3.513852512411732,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,Excellent
Education,Manager,3.5759623600147674,7.0,2.0,4.0,0.0,6.0,0.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,2.7142857142857144,Excellent
Architecture,Physician Assistant,2.6883260706941297,1.0,2.0,1.0,1.0,5.0,0.0,4.0,2.0,2.0,3.0,0.0,4.0,0.0,1.0,2.142857142857143,Average
Medicine,Manager,2.5229333787660884,6.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,1.0,4.0,3.0,0.0,2.5714285714285716,Average
Chemistry,Industrial-Organizational Psychologist,3.102958467701784,8.0,0.0,2.0,1.0,5.0,0.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,2.7142857142857144,Good
Art,Graphic Designer,4.677282079417488,7.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,2.2857142857142856,
Computer Science,AI Researcher,4.821265398157534,9.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,2.142857142857143,
Business,Microbiologist,3.200687286349245,8.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.7142857142857142,Good
Psychology,Astronomer,3.30907931086052,3.0,2.0,2.0,0.0,5.0,1.0,4.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,2.4285714285714284,Good
Art,Art Therapist,4.080810919200851,3.0,2.0,0.0,0.0,8.0,1.0,2.0,4.0,3.0,3.0,2.0,0.0,3.0,1.0,2.4285714285714284,
Biology,Aerospace Engineer,4.02624117360662,3.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,
Law,Industrial-Organizational Psychologist,2.663796644145215,6.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,4.0,0.0,1.7142857142857142,Average
Finance,School Counselor,3.088908857621985,8.0,2.0,3.0,0.0,8.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.4285714285714286,Good
Architecture,Architect,4.044456880738271,7.0,1.0,4.0,0.0,9.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.2857142857142858,
Business,Legal Analyst,4.231417607010806,4.0,2.0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,2.4285714285714284,
Finance,Actuary,2.6107681263313167,3.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,4.0,1.0,3.0,Average
Art,Physicist,3.5744683238829618,1.0,2.0,3.0,0.0,8.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,1.5714285714285714,Excellent
Biology,Composer,4.939633371038745,3.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,2.0,2.0,1.0,2.142857142857143,
Computer Science,Zoologist,3.43563365584685,1.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,1.8571428571428572,Good
Finance,Manager,3.922889355291528,5.0,1.0,2.0,1.0,6.0,0.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,0.0,2.857142857142857,Excellent
Chemistry,Nuclear Physicist,3.9247302712444254,4.0,2.0,1.0,1.0,8.0,0.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,3.5714285714285716,Excellent
Physics,Civil Engineer,4.739031752452665,8.0,2.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,2.4285714285714284,
Law,AI Researcher,3.097748972310334,4.0,2.0,4.0,0.0,5.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.8571428571428572,Good
Business,Architect,2.9375578346179534,9.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,Average
Physics,Investment Banker,2.6140259352142503,4.0,2.0,4.0,0.0,7.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.2857142857142858,Average
Business,Art Director,3.7908072034770153,7.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.7142857142857142,Excellent
Art,Doctor,3.1288888570142444,6.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,1.5714285714285714,Good
Architecture,Chemist,3.2457513732818963,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.1428571428571428,Good
Education,Geneticist,4.1999469114828045,9.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,1.7142857142857142,
Education,Biomedical Engineer,4.004308925462531,1.0,0.0,1.0,0.0,9.0,1.0,1.0,3.0,0.0,4.0,2.0,3.0,4.0,1.0,2.4285714285714284,
Physics,Marketing Manager,3.6055354704448654,3.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.7142857142857142,Excellent
Biology,Teacher,4.333161739378058,8.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,0.0,2.7142857142857144,
Art,Credit Analyst,4.904656971038518,9.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,2.142857142857143,
Chemistry,Sound Engineer,3.36897200647603,3.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,1.7142857142857142,Good
Architecture,Advertising Manager,2.6507196332240586,2.0,0.0,4.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,Average
Engineering,Web Developer,4.608786551910085,8.0,0.0,4.0,1.0,8.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,1.7142857142857142,
Engineering,Digital Marketing Specialist,3.0060755591880213,4.0,1.0,3.0,0.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,4.0,2.0,1.0,2.2857142857142856,Good
Computer Science,Counselor,4.265783654942947,9.0,1.0,0.0,0.0,7.0,1.0,3.0,3.0,1.0,4.0,0.0,4.0,0.0,0.0,2.142857142857143,
Biology,Interior Designer,3.2359393868885427,9.0,2.0,1.0,0.0,9.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,3.2857142857142856,Good
Physics,Investment Banker,3.877642950689153,0.0,0.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,1.5714285714285714,Excellent
Computer Science,Legal Analyst,3.107711719637679,6.0,0.0,1.0,1.0,7.0,0.0,4.0,0.0,4.0,4.0,2.0,3.0,1.0,0.0,2.5714285714285716,Good
Music,Game Developer,4.434968256716783,3.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,1.2857142857142858,
Finance,Data Scientist,4.3312685164822735,1.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,3.142857142857143,
Engineering,Conductor,3.602797594178664,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.4285714285714286,Excellent
Computer Science,Fluid Mechanics Engineer,2.7946131952500024,2.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,1.4285714285714286,Average
Music,School Psychologist,4.050846384012646,9.0,2.0,1.0,1.0,8.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.2857142857142856,
Business,Chemical Engineer,4.801375087018,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.7142857142857142,
Business,Biochemist,3.660038930005163,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,Excellent
Business,School Psychologist,2.950873855899998,0.0,2.0,0.0,0.0,9.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,2.7142857142857144,Average
Physics,Geneticist,3.1796265935633192,0.0,1.0,3.0,1.0,6.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,Good
Psychology,Teacher,3.836340270918855,9.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,2.142857142857143,Excellent
Biology,Clinical Psychologist,4.05593411135386,9.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,1.4285714285714286,
Law,Astronomer,3.5259550526186154,3.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,1.8571428571428572,Excellent
Chemistry,Market Research Analyst,4.041768915871657,7.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,2.4285714285714284,
Psychology,Conductor,3.368891251171372,2.0,2.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,3.0,0.0,1.8571428571428572,Good
Education,Software Developer,3.217964141065038,1.0,2.0,2.0,1.0,6.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.4285714285714286,Good
Finance,Brand Manager,3.599789046101707,4.0,0.0,2.0,0.0,7.0,1.0,2.0,1.0,4.0,3.0,0.0,1.0,4.0,1.0,2.142857142857143,Excellent
Physics,Civil Engineer,3.801897649420824,3.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.8571428571428572,Excellent
Medicine,Market Research Analyst,2.7508441451957992,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,2.0,0.0,0.0,1.7142857142857142,Average
Biology,Education Administrator,3.16140053143348,0.0,0.0,3.0,1.0,9.0,1.0,4.0,0.0,4.0,3.0,4.0,2.0,1.0,1.0,2.5714285714285716,Good
Medicine,Financial Analyst,4.0100588168846745,3.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,1.8571428571428572,
Marketing,Dentist,3.374530240712934,3.0,1.0,0.0,0.0,9.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,Good
Engineering,Counselor,3.635537461439725,3.0,2.0,2.0,1.0,9.0,1.0,3.0,4.0,3.0,0.0,3.0,1.0,1.0,0.0,2.142857142857143,Excellent
Psychology,Illustrator,4.827988192702378,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,1.2857142857142858,
Law,Psychologist,4.0228120753298775,0.0,2.0,2.0,0.0,9.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,
Education,Teacher,3.733532343043719,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,3.0,0.0,1.8571428571428572,Excellent
Art,Physician Assistant,3.7520225737216615,4.0,0.0,2.0,0.0,4.0,1.0,2.0,3.0,4.0,0.0,4.0,2.0,1.0,0.0,2.2857142857142856,Excellent
Marketing,Lawyer,4.916187816666697,4.0,1.0,4.0,0.0,6.0,0.0,4.0,2.0,2.0,4.0,1.0,0.0,4.0,0.0,2.4285714285714284,
Physics,Surgeon,3.148243526453635,2.0,2.0,2.0,0.0,5.0,0.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,0.0,2.5714285714285716,Good
Engineering,Legal Analyst,3.021052283960884,9.0,0.0,4.0,0.0,9.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,1.4285714285714286,Good
Finance,Risk Analyst,3.692329604793583,1.0,1.0,1.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,2.0,Excellent
Law,Fluid Mechanics Engineer,2.591020454692983,8.0,1.0,1.0,0.0,6.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,4.0,1.0,2.142857142857143,Average
Art,Financial Analyst,2.761047707292218,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,1.2857142857142858,Average
Engineering,Accountant,4.702256612433774,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,3.0,4.0,2.0,0.0,2.2857142857142856,
Marketing,Art Therapist,3.347193458243889,9.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,2.2857142857142856,Good
Physics,Ecologist,3.4462026054557127,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.2857142857142858,Good
Marketing,Fluid Mechanics Engineer,2.667588424835677,6.0,0.0,4.0,1.0,4.0,1.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.8571428571428572,Average
Education,Physicist,3.7817807411440887,6.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,0.0,1.5714285714285714,Excellent
Psychology,Urban Planner,2.864937320822827,9.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.2857142857142858,Average
Education,Financial Analyst,4.684870971623439,1.0,1.0,1.0,0.0,6.0,1.0,1.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,1.8571428571428572,
Chemistry,Brand Manager,4.701208296050851,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,2.4285714285714284,
Music,School Psychologist,3.580914442665195,8.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.8571428571428572,Excellent
